2024-08-19 13:54:04,008 - RotatingLog - DEBUG - Message saved to Elasticsearch
2024-08-19 13:54:04,008 - RotatingLog - DEBUG - Structured message updated with Elasticsearch ID: {'id': 'GA9FapEBlkXtCSytyB_k', 'timestamp': '2024-08-19T10:54:03.975637', 'type': 'article', 'content': {'date': 1722845220, 'from_id': -22798006, 'id': 2918364, 'owner_id': -22798006, 'post_type': 'post', 'text': '32-летний Сергей Романович показал редкие кадры со своей дочкой Евой😍 Папина дочка🤗', 'likes': {'count': 59}, 'post_source': {'type': 'vk'}, 'reposts': {'count': 3}, 'views': {'count': 15702}, 'comments': [{'id': 2918370, 'from_id': 408773542, 'date': 1722845462, 'text': 'Инфоцыган', 'post_id': 2918364, 'owner_id': -22798006, 'likes': {'count': 0}, 'thread': {'count': 0, 'items': []}, 'from_username': {'first_name': 'Alexander', 'last_name': 'Ozerov'}}, {'id': 2918369, 'from_id': 13801144, 'date': 1722845433, 'text': 'Щас нищие накинутся что он не в России живет )', 'post_id': 2918364, 'owner_id': -22798006, 'likes': {'count': 0}, 'thread': {'count': 0, 'items': []}, 'from_username': {'first_name': 'Artur', 'last_name': 'Krylov'}}]}}
2024-08-19 13:54:04,008 - RotatingLog - DEBUG - Processed message sent to Kafka topic modul_colectare_out
2024-08-19 13:54:43,232 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 13:54:43,237 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 13:54:43,237 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 13:54:45,016 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 13:54:45,119 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 13:54:45,223 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 13:54:45,223 - RotatingLog - INFO - Starting message handling loop...
2024-08-19 13:55:02,550 - RotatingLog - DEBUG - New message arrived
2024-08-19 13:55:02,594 - RotatingLog - ERROR - Unexpected error in process function: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'NQ9GapEBlkXtCSytrSGY'. Preview of field's value: 'testtest'")
2024-08-19 13:55:02,594 - RotatingLog - ERROR - Error processing message: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'NQ9GapEBlkXtCSytrSGY'. Preview of field's value: 'testtest'")
2024-08-19 13:55:16,941 - RotatingLog - DEBUG - New message arrived
2024-08-19 13:55:16,986 - RotatingLog - ERROR - Unexpected error in process function: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id '6A9GapEBlkXtCSyt5SHP'. Preview of field's value: 'test'")
2024-08-19 13:55:16,986 - RotatingLog - ERROR - Error processing message: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id '6A9GapEBlkXtCSyt5SHP'. Preview of field's value: 'test'")
2024-08-19 13:55:36,215 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 13:55:36,219 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 13:55:36,219 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 13:55:36,919 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 13:55:37,029 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 13:55:37,138 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 13:55:37,139 - RotatingLog - INFO - Starting message handling loop...
2024-08-19 13:55:45,517 - RotatingLog - DEBUG - New message arrived
2024-08-19 13:56:27,486 - RotatingLog - ERROR - Unexpected error in process function: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'rQ9HapEBlkXtCSyttiN9'. Preview of field's value: 'test'")
2024-08-19 13:56:27,486 - RotatingLog - ERROR - Error processing message: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'rQ9HapEBlkXtCSyttiN9'. Preview of field's value: 'test'")
2024-08-19 13:56:47,783 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 13:56:47,789 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 13:56:47,790 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 13:56:48,707 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 13:56:48,816 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 13:56:48,928 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 13:56:48,928 - RotatingLog - INFO - Starting message handling loop...
2024-08-19 13:56:58,687 - RotatingLog - DEBUG - New message arrived
2024-08-19 13:57:54,830 - RotatingLog - ERROR - Unexpected error in process function: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'Mw9JapEBlkXtCSytTidg'. Preview of field's value: 'test'")
2024-08-19 13:57:54,831 - RotatingLog - ERROR - Error processing message: BadRequestError(400, 'document_parsing_exception', "[1:88] failed to parse field [content.test] of type [long] in document with id 'Mw9JapEBlkXtCSytTidg'. Preview of field's value: 'test'")
2024-08-19 13:58:11,073 - RotatingLog - DEBUG - New message arrived
2024-08-19 13:58:15,914 - RotatingLog - DEBUG - Message saved to Elasticsearch
2024-08-19 13:58:15,915 - RotatingLog - DEBUG - Structured message updated with Elasticsearch ID: {'id': '6A9JapEBlkXtCSytoCfl', 'timestamp': '2024-08-19T10:58:14.037934', 'type': 'article', 'content': {'date': 1722845220, 'from_id': -22798006, 'id': 2918364, 'owner_id': -22798006, 'post_type': 'post', 'text': '32-летний Сергей Романович показал редкие кадры со своей дочкой Евой😍 Папина дочка🤗', 'likes': {'count': 59}, 'post_source': {'type': 'vk'}, 'reposts': {'count': 3}, 'views': {'count': 15702}, 'comments': [{'id': 2918370, 'from_id': 408773542, 'date': 1722845462, 'text': 'Инфоцыган', 'post_id': 2918364, 'owner_id': -22798006, 'likes': {'count': 0}, 'thread': {'count': 0, 'items': []}, 'from_username': {'first_name': 'Alexander', 'last_name': 'Ozerov'}}, {'id': 2918369, 'from_id': 13801144, 'date': 1722845433, 'text': 'Щас нищие накинутся что он не в России живет )', 'post_id': 2918364, 'owner_id': -22798006, 'likes': {'count': 0}, 'thread': {'count': 0, 'items': []}, 'from_username': {'first_name': 'Artur', 'last_name': 'Krylov'}}]}}
